## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
235    0.718  -97.936   -0.861  172.423  174.347  -78.410  -59.718   18.941   65.241 -133.546
236  -24.697 -101.575  -42.927 -168.632 -175.465  -75.135  -72.539   35.769   61.552 -153.443
237   -0.810  -97.462  -32.345  175.845  175.191  -63.647  -65.786   24.510   35.067  164.140
238  -14.136  -95.014  -11.032 -158.719 -174.974 -179.717  -63.177   55.930  122.818 -177.347
239  -14.339  -79.818  -25.972 -172.766  173.735 -145.207  -61.140   57.868  134.721  179.174
240  -21.872 -109.782  -21.474 -169.131  165.053 -134.175  -57.348   68.412   89.611 -171.455
241  -20.801  -90.383  -13.357  172.540 -179.380  -96.295  -51.976   43.033   60.536 -136.208
242  -82.071  -99.602  -26.854 -147.847  171.204 -174.285  -63.909   43.018  142.238 -140.838
243   -4.706  -80.163  -30.092 -159.585  169.562 -101.062  -50.218   14.813   63.548    0.046
244  -24.611 -103.274  -11.468 -160.153 -176.826 -150.300  -66.507   41.044  -63.755  -10.843
245  -89.577  -78.824  -28.716 -164.256 -171.751  -88.046  -54.146   35.543 -117.771  -12.422
246 -114.278 -100.184  -19.546 -162.572 -172.784  177.100  -40.092   48.367  -31.894   29.522
247  -71.193  -83.087  -16.155  178.514  173.741  -80.230  -66.216   18.270 -102.325    8.257
248  -47.016  -91.241  -10.404  177.528 -176.801 -147.046  -66.340   44.960  -49.100   27.253
249  -22.021  -79.826  -39.932 -168.643  178.917  -90.345  -70.662   21.599  -85.861    8.945
250  -95.147  -86.634    0.298 -171.874 -168.661  -72.415  -51.160   51.127   71.643  151.736
251 -105.347  -91.401  -33.343 -162.552  178.863  -92.342  -62.410   30.775   87.488 -173.223
252  -92.700  -83.866  -25.117 -175.913  171.548  -82.991  -57.158    0.159   54.578 -172.519
253  -49.672  -88.789  -52.707 -163.643  178.134  -86.977  -59.113   23.383   62.278 -172.145
254  -49.798 -105.350  -33.228 -179.272 -177.713  -85.263  -79.140   59.033   70.440  165.346
255  -24.058 -104.644  -16.398  172.938 -176.168  -62.728  -50.514   47.715   26.729 -176.592
256  -71.995 -101.427  -26.599 -173.728  178.896  -77.125  -74.319   43.085   66.382 -154.426
257  -78.646  -88.258  -26.512 -165.100 -175.376  -94.545  -64.952   64.561  101.990  171.849
258  -82.179  -80.791  -33.647  179.128  174.793  -90.136  -64.415   42.794  110.971 -170.769
259  -15.983  -85.288  -41.455 -175.316  174.453  -91.193  -67.228   55.287   81.985 -160.284
260   11.627 -102.356  -21.786 -165.616  177.256 -155.721  -55.724   26.926  107.749  173.289
261   -5.698  -85.141  -41.217 -167.107 -176.522  -97.001  -65.858   31.140   62.123 -142.469
262    1.278 -107.330  -20.263 -153.472  175.912  162.838  -52.775   80.943  144.929  158.716
263   -6.208 -101.219  -44.448 -166.365  178.768   57.510  -73.825   27.103  -77.486 -179.224
264  -33.589 -108.001  -29.589 -163.819 -176.545  177.904  -47.597   70.222  149.242  172.582
265  -15.622  -89.926  -22.988  177.380  178.002  -71.118  -60.901   33.163   46.847 -167.087
266  -24.960 -101.874  -32.855 -161.290 -179.827  -78.782  -48.639   68.688   44.897 -139.401
267   -8.247  -98.726  -13.807 -164.262 -175.288  -63.139  -55.616   62.248    2.040   -0.393
268   30.844  -78.532   20.940 -175.503  179.883 -102.152  -53.326   86.204  -41.608   -5.879
269   -0.933  -87.996   -5.893  167.315 -176.253  -68.480  -47.585   70.863   -1.531  -12.728
270    8.718 -101.409  -24.318 -160.333  177.157  -70.899  -60.703   82.639   -0.528  173.412
271   -8.747  -86.690  -31.741  179.709  173.688  -53.215  -57.051   54.986   23.037  -13.786
272   -2.218  -88.336  -14.353 -173.352 -176.133  -54.299  -59.678   62.219  -43.854    5.861
273    8.243 -104.508  -21.250 -170.951  176.245  -93.408  -60.518   26.255   73.522   13.857
274   -6.572 -112.974   -4.592 -163.072 -168.808  -64.872  -53.414   43.626   -1.439   18.082
275  -23.473  -97.882  -26.655 -168.650 -169.549  -72.330  -57.807   78.783   48.774   54.206
276   -4.410  -93.842  -37.876 -172.801  171.025  -67.748  -65.219   45.102   65.354    0.105
277  -22.313 -105.700    9.675 -159.935  175.805  -56.663  -75.335   59.336  -17.500  -22.851
278   -3.016  -85.089   -6.304 -171.636 -175.274  -84.135  -40.796   59.398   10.152  -29.232
279  -24.709  -94.649  -21.567 -168.722  174.658 -149.951  -56.394   47.373  135.433   23.470
280   -7.331  -84.436   -7.200 -164.624  173.292 -154.046  -60.966   76.212  107.483  -11.292
281    3.049 -111.088   -6.783 -161.502 -170.020  -66.306  -60.060   97.117  -19.659  -15.352
282  -12.420 -109.037  -15.289 -165.938 -167.316  -65.690  -44.118   56.121   -3.270 -178.383
283   -0.773  -99.576   -6.890 -178.449 -172.156  -76.565  -69.592   71.771  -18.222   17.568
284  -26.986 -103.321   -8.693 -173.920 -168.845  -79.903  -57.865   65.335   12.782  -42.228
285   -7.289  -93.891  -34.680 -167.120  171.732  -72.571  -63.627  106.639  169.053 -170.317
286   -3.610 -120.852  -34.135 -140.051 -174.718  -79.828  -46.673   77.430   19.381 -167.481
287  -17.984 -101.043   15.406  172.516  161.675  -82.425  -61.794   96.604  130.808  171.332
288   -2.471  -99.844  -20.057 -179.524 -169.689  -45.722  -61.950   47.378 -127.431   12.332
289  -11.544 -113.091  -18.301 -159.121 -169.384  -93.266  -32.607   79.831 -144.515   38.490
290  -31.718  -98.682  -31.529 -167.423 -166.281  -91.548  -51.880   61.744 -134.375 -178.245
291    9.585 -100.143   25.367  160.922  174.360  -73.142  -44.863   72.581 -152.721   12.795
292  -17.097  -90.040    8.340  175.245 -179.339  -69.003  -39.712   72.207 -169.293    6.059
293    8.786  -86.380  -14.084 -176.176 -171.617  -72.371  -60.757   84.527 -165.273  -25.770
294  -17.906  -89.551  -17.764 -169.461 -176.284  -83.391  -59.717   82.246  -97.460   -3.618
295   -9.748 -108.162  -12.470 -171.451 -177.106  -82.312  -49.195   96.918 -138.106  118.617
296  -26.669 -106.562  -14.919  172.329 -174.645  -69.922  -43.229   83.186 -153.491   -1.893
297   -0.868 -106.063  -10.317 -165.360 -170.863 -101.166  -53.765   21.768 -142.641   -2.738
298  -16.616 -106.511  -24.906 -166.457 -168.588  -84.987  -57.026   60.218 -144.165  176.101
299   16.963  -90.472  -44.813 -158.846 -157.741  -67.880  -47.777   70.230 -137.428    2.440
300   -5.008  -95.085  -35.528 -168.736 -179.128  -79.491  -54.392   48.257 -153.597  164.909
301    2.530  -94.434  -24.574  176.289  179.338  -93.053  -61.200   35.006  -62.926 -166.036
302  -15.546  -97.237  -29.017 -167.873 -179.246  -63.346  -42.173   58.708   10.321 -144.374
303  -15.375 -101.009   -2.228  163.347  177.762  -73.139  -67.158   31.364   64.539   19.946
304  -26.045  -99.836  -23.953 -168.650 -153.784  -75.273  -43.151   61.763   25.389  -21.043
305   11.634  -86.625   -4.774  175.132 -167.942  -87.774  -41.483   70.164   24.638 -160.754
306   -5.227  -89.955   17.355  150.393 -173.637  -77.995  -51.922   68.023   34.640  178.734
307  -18.977  -97.670  -23.137 -166.855 -173.081  -70.983  -52.424   41.911   48.079 -150.995
308   -7.359 -103.657  -14.306  173.409 -166.293  -62.186  -48.803   75.644   46.080  155.406
309  -27.323  -98.544  -21.382 -173.012 -173.806  -75.878  -50.018   71.554   48.182 -174.909
310  -12.190  -96.095  -22.544 -175.541 -176.694  -78.337  -57.901   56.923   47.552   11.693
311  -14.395  -94.201  -16.811 -162.737  174.269  -83.589  -46.728   70.200   31.539    2.210
312  -10.257 -104.995  -22.475 -160.798 -179.032  -58.983  -83.411   75.696  -33.526   24.991
313    9.889 -107.555   -6.163  177.154 -177.299  -78.976  -57.958   74.797   36.505   18.159
314  -34.313  -94.390  -14.813 -176.645 -173.761  -80.282  -54.501   55.201   52.655   45.492
315   13.594 -102.360  -38.601 -157.264 -172.247  -90.604  -46.669   63.652   32.902  -13.097
316  -16.666  -99.443   -2.801 -176.425  179.030 -141.602  -56.858   45.201   97.415    2.520
317  -16.173  -89.133  -24.348 -165.142 -175.117  -82.122  -51.675   82.287   54.306   41.656
318   -0.599  -90.222  -25.144  176.997 -176.808  -68.221  -55.253   66.421   42.423 -144.280
319   12.421  -84.228  -36.587 -159.153 -174.775  -67.383  -55.793   76.755   25.975 -159.055
320    6.019 -107.745   -9.034  179.855 -179.758  -78.024  -62.622   67.759   51.823  179.347
321   -5.995  -93.512  -27.032 -178.755 -168.190  -84.870  -42.843   66.360    4.777   23.020
322    5.683 -106.010  -14.715  174.848 -169.799  -56.267  -49.725   97.986  -19.610    4.745
323   -3.682 -105.733  -19.128  176.186  178.484  -68.123  -58.420   55.447   50.764    1.099
324   -7.007 -105.025  -32.644 -171.693 -166.254  -76.476  -42.139   67.837    9.103   -2.495
325   -4.745 -103.371  -14.713  178.642  173.371  -60.807  -53.277  105.819  -24.134  -14.396
326  -10.748 -101.561   -4.742 -175.065 -173.497  -69.853  -50.316   53.075  -33.885   11.691
327  -11.289  -99.060  -29.606 -163.561 -178.972  -70.983  -40.097   56.514   20.942 -150.832
328  -23.213 -117.916  -12.897  177.889 -167.630  -72.360  -54.389   68.918   48.779  164.834
329   -6.323 -108.690  -25.410 -176.497 -169.440  -64.871  -50.296   95.605   33.601  126.648
330  -32.127  -84.488   -5.906 -178.755 -178.172  -78.596  -50.812   63.179   36.624  169.022
331  -23.916  -97.174  -31.942 -155.160 -178.214  -86.129  -53.880   89.744   42.153 -167.142
332  -11.088 -104.494  -11.385 -169.932 -178.943  -65.177  -56.704   78.725  -29.497 -168.380
333    7.927 -110.471  -36.337 -167.939 -172.656  -79.976  -54.847   71.474   49.983 -165.353
334    1.164  -66.298  -23.207 -162.964 -174.128  -88.401  -54.029   76.202   47.951  161.900
335  -11.894  -92.377  -14.622 -160.669 -178.675  -72.701  -40.252   42.229  -12.366  169.644
336  -11.618 -108.968  -50.964 -150.757 -175.901  -70.780  -41.734   76.964 -127.094  -11.801
337  -12.659 -100.816  -25.119 -166.525 -176.887  -72.140  -49.995   93.004 -136.590   -1.681
338  -14.777  -90.865  -21.150 -177.074 -178.461  -64.961  -49.516  117.316 -106.846    4.737
339   11.144 -110.748  -28.447 -174.921 -177.232  -82.344  -53.959   94.320 -152.313   21.419
340   -1.630  -96.705  -29.484 -179.374 -179.948  -77.433  -43.567  105.474 -142.044    9.391
341  -28.536  -98.458  -22.091 -157.369 -168.628  -73.093  -56.461   80.940 -135.799  -12.772
342   -0.268  -96.616  -49.870 -164.649 -174.850  -61.571  -60.772   63.515  163.192   49.520
343  -20.513  -88.634  -23.850  170.933  170.052  -61.215  -46.368   94.877   52.403  163.703
344   -2.057  -78.446  -28.339 -178.660 -169.046  -89.110  -29.551   34.703 -168.396  174.149
345  -24.860 -118.345  -19.556  171.601 -171.979  -64.152  -45.696   69.470   44.041 -167.775
346  -26.507  -91.573  -33.581 -158.925 -169.349  -71.443  -58.242  101.915   46.916 -167.117
347   -9.635  -84.377   -4.526  171.107  176.397  -61.907  -43.651   55.075   34.464  166.922
348  -12.581  -85.121  -19.121 -176.960  178.930  -81.583  -46.448  105.529   59.156 -167.908
349    0.671 -103.138  -16.201  171.370 -175.317  -85.751  -33.166   47.045   50.647  162.056
350  -13.574  -91.001  -13.749  177.694  179.879  -69.048  -54.142   82.616   36.417  157.357
351  -13.505  -93.687   -9.482 -179.581 -167.507  -82.922  -48.019   44.716   40.058 -163.770
352   -4.960  -96.794  -31.040 -159.217 -177.689  -96.694  -42.502   70.846 -118.840 -156.407
353  -27.570  -94.630  -17.176  173.228  177.126  -80.043  -46.066   61.264 -119.645   14.509
354   -9.431 -105.216  -24.749 -168.190 -165.291  -80.286  -51.784   66.907 -125.515    4.844
355   -4.169  -78.342   -2.155  163.801  176.069  -56.971  -55.935   77.196 -148.354 -172.908
356   15.536 -105.462  -35.951 -178.053 -179.190  -69.173  -51.538   91.071 -126.211  142.556
357   -3.093  -88.916  -28.830 -169.138 -165.859  -84.116  -53.767   77.391 -119.556 -150.253
358    5.730 -104.676  -29.015  178.455  173.411  -62.899  -48.580   78.298 -149.682 -168.272
359    4.442 -104.933  -39.558 -164.537  174.153  -71.640  -53.674  140.380 -138.160  175.099
360   -8.482  -95.427  -30.782 -156.764 -178.833  -67.157  -56.938   94.209 -128.088    3.409
361  -17.396  -95.285  -18.690 -170.675 -169.919  -91.981  -45.729   78.183 -115.440  -30.239
362  -12.497 -113.583  -18.890 -174.409  179.055  -78.566  -43.916   73.225 -138.067    3.133
363   -3.212  -78.109  -35.478 -165.154 -159.856  -75.198  -53.774   82.226 -106.749  -17.187
364  -13.991  -91.092  -43.566 -154.223 -166.901  -76.663  -54.647   85.304 -127.339    8.882
365  -26.224  -95.934  -24.181  171.937 -176.700  -76.793  -41.154   64.336 -111.988   27.124
366  -17.002 -105.698  -15.357 -175.255 -172.751 -106.672  -46.598  174.730  -76.314    3.648
367  -23.000 -110.997  -24.294 -160.221  179.251  -71.874  -45.745   78.322 -140.411   10.220
368   -8.004  -91.858  -19.078 -176.356  175.596  -61.715  -59.843  102.281 -124.381   -2.075
369  -12.617 -107.582  -15.857 -173.975 -178.613  -71.324  -50.280   79.819 -129.814  -12.976
370   -4.949 -107.714  -30.439 -162.437 -175.420  -75.394  -49.455   75.440 -144.517   29.481
371  -21.310  -98.619  -25.109  170.882 -178.935  -67.496  -50.346   75.737 -101.971    3.702
372    4.394 -104.739  -30.767 -164.617  176.100  -82.261  -60.028  105.603 -143.282    3.846
373  -12.614 -113.064  -20.047 -166.051 -171.679  -74.598  -60.490   96.760 -124.246  -13.767
374  -24.507  -99.827   -6.030  178.263  177.803  -70.825  -51.084   63.461 -135.442  -14.996
375    1.406 -103.826   -9.793  178.237 -173.518  -74.872  -59.346   91.222 -136.717  -15.240
376  -18.484  -91.069  -27.912 -166.565 -174.423  -79.841  -55.421   40.830 -122.229  -31.169
377   16.492 -102.262  -40.752 -150.038 -173.889  -77.978  -48.194   41.835 -132.031    9.198
378    3.328  -81.994  -45.391 -169.980 -169.878 -134.472  -63.624   63.955  -49.838   -5.799
379    4.744  -88.174  -40.201 -173.935 -168.585  -63.081  -40.990   91.139 -153.383   20.484
380   -3.125  -81.997   -2.095 -166.768 -175.963  -61.017  -61.104   53.556 -144.428   46.483
381    5.788 -107.790  -12.580 -170.311 -179.727  -84.518  -54.011   41.810 -151.746  -14.582
382    5.525 -106.764  -15.924 -174.263 -178.805  -56.126  -61.143   55.702 -162.542  -17.058
383  -19.617 -114.831  -21.725 -175.231 -171.476  -90.935  -51.260   40.247 -116.741  -13.219
384  -31.227 -101.054  -13.903  168.209 -176.781  -68.685  -73.735   41.403 -113.303   33.810
385  -42.826  -99.750  -29.648 -163.626 -175.506  -61.949  -55.057   76.440 -169.561    4.988
386  -12.183  -93.773  -31.889 -169.875 -172.784  -81.597  -41.492   33.045 -176.244  -25.257
387    0.705  -80.018  -18.486  175.685 -178.965  -67.483  -53.737  103.595 -138.688  -30.907
388  -15.187  -82.921  -18.246 -166.879 -173.871  -65.311  -59.576   70.725 -144.487 -155.179
389  -10.319 -112.923   -9.356 -166.678 -176.034  -77.808  -56.210   46.986 -147.143 -178.464
390   -7.570  -97.298  -24.350  177.921 -174.377  -68.034  -50.956   79.397 -135.949  167.996
391  -17.503 -108.402  -16.494 -174.087 -179.529  -76.558  -52.511   65.295  -98.319 -167.745
392  -11.526  -66.516  -23.325 -158.806 -164.938  -74.012  -62.799  132.803 -146.275 -173.547
393  -12.886  -87.412   10.967  174.473  170.543  -79.682  -55.765   94.183 -144.294 -136.548
394  -18.467 -103.457  -18.641 -171.045 -169.332  -67.599  -61.698   79.106 -141.622 -116.399
395   -2.436 -122.901   -3.243 -162.149 -175.631  -64.435  -56.247   33.034  160.762  -24.703
396  -64.763  -87.848  -11.505 -176.686 -168.815  -63.386  -54.529   64.145 -179.765 -171.456
397  -96.803  -83.935   -2.359 -159.224 -173.250  -61.871  -54.469   41.196  147.919  -10.036
398  -81.438  -75.510   11.366  172.327 -172.746  -88.037  -56.951   96.260 -131.040  -28.146
399    8.104 -127.579   -6.126 -163.731 -173.585  -98.545  -47.423   64.404  159.973  -23.395
400   -8.962  -99.416  -27.202 -167.863 -171.322  -71.207  -54.638  114.062 -142.517 -158.321
401  -84.731  -98.245   -5.644 -166.714 -178.105  -89.252  -53.361   61.378 -148.018 -166.531
402 -130.352 -115.583   -0.939 -173.414  175.289  -77.792  -44.554  104.903   46.389  150.652
403    8.809  -97.514  -10.821 -161.159  166.931  -73.532  -62.495  109.792  -44.303  161.528
404  -33.863 -111.139  -17.701 -172.307 -177.126  -79.263  -42.788   76.044   22.310  162.579
405    4.236 -109.835  -16.094  177.142 -169.665  -64.792  -65.967   77.537  171.502  172.266
406   -1.271 -101.767  -11.321  179.084  179.262  -62.118  -56.740   82.391 -171.136   26.908
407    6.762 -117.884  -39.066 -154.475 -168.303  -75.487  -63.121   77.406 -169.536  -26.825
408  -24.224  -88.912   -8.778 -175.742 -174.675  -69.553  -59.021   81.734 -113.182  171.099
409  -37.102 -109.558  -23.678 -169.562  178.067  -66.431  -40.536   89.866  169.449   -4.220
410  -21.464 -115.913  -19.621 -167.883 -174.715  -62.099  -67.259   85.030  162.112 -179.059
411   -9.505  -85.380  -26.403  176.185 -176.535  -66.552  -49.149  101.705 -142.026 -179.431
412    1.750  -98.444  -19.891 -160.162  177.940  -70.429  -57.407   80.801 -167.945  160.767
413   -0.998  -91.544    4.751  169.876  175.886  -77.259  -54.772  100.425 -135.373  177.313
414  -15.258 -105.885  -13.272 -179.370 -174.196  -80.666  -48.994   90.041 -130.377    0.011
415  -14.476  -76.951   20.502 -143.735 -178.873  -87.702  -56.847  -26.626  159.923    2.660
416  -19.115 -103.909  -35.718 -167.469  168.690  -71.705  -53.366   58.526 -135.568  164.689
417  -22.677  -83.095    3.841  170.883  178.880  -86.379  -61.619   67.750   59.039   10.319
418    3.726  -59.633   -9.273 -175.056 -174.575  -83.590  -56.135   70.171   48.969 -177.835
419  -19.918  -77.144   17.827  161.767  177.090  -82.255  -51.087   79.959    7.281 -159.379
420   -0.086  -85.978  -15.310 -169.115  176.264  -87.984  -39.914   81.810   40.726 -176.393
421  -22.721  -91.196  -18.848 -169.634 -157.800  -74.904  -53.526   81.378   -7.648   17.420
422   -6.280 -103.745  -12.428  176.078  178.376  -72.750  -49.177   82.588   60.547   24.247
423    9.001  -77.677  -16.313 -170.555  178.172  -87.017  -52.432   50.270    7.955    4.453
424   -9.839 -101.139  -12.363  178.845 -179.721  -74.682  -54.263   68.430   53.714    4.131
425   -8.565  -93.750   -8.723 -176.425 -166.447  -80.638  -45.649   43.658   34.572   -8.222
426  -14.786 -111.273  -11.054 -156.973  174.829  -84.713  -57.736   72.437   48.488   -5.220
427  -34.574  -98.602    5.743  165.719 -176.137  -94.110  -42.218   88.697   37.687   -3.104
428    6.480 -114.871    9.490  160.132 -165.932  -74.413  -44.355   49.383   10.357 -175.440
429   -1.500  -97.147   -5.685  178.935 -175.915  -76.370  -52.083   88.179   44.105  173.836
430   -8.791  -67.395   -8.246 -175.129  174.947  -77.073  -46.045   60.985 -140.050  158.021
431   -0.961  -80.282   -0.713  179.872  179.341  -84.201  -58.792   68.761   64.446  168.105
432  -18.901 -110.039   -8.386 -168.476 -177.038  -63.030  -69.310   64.451   76.195 -150.026
433   13.792  -93.283  -10.873 -157.744  176.562  -59.313  -51.450   24.200   60.273  162.097
434  -13.536 -107.375    6.472 -179.593 -176.274  -70.453  -73.285   82.626   84.509  -23.487
435  -14.100  -83.187  -19.061 -151.626 -173.009  -80.903  -64.928   81.983  -80.364    4.181
436   -2.879  -89.178   10.197  176.259 -170.639  -81.585  -43.309   59.794  170.277   -2.645
437   13.125 -100.578  -13.629 -167.129 -168.010  -63.793  -56.272   56.439  178.613  -21.428
438   -9.184 -100.665  -30.651 -159.431 -167.138  -55.715  -49.698   42.045  163.449 -159.393
439   -7.936  -79.281  -29.513 -154.972  172.710  -75.760  -61.614   90.542 -177.613 -164.728
440  -31.682 -104.837  -18.867 -176.283 -165.330  -63.379  -48.890   69.752 -174.796  -28.342
441  -26.704  -87.853  -14.971  175.697  179.273  -74.585  -44.320  103.554 -169.317   11.709
442  -12.908 -112.385    4.162  172.927 -178.219  -45.678  -70.296   57.354  170.391   27.532
443  -10.768 -113.385   -7.681 -175.956 -173.914  -63.818  -62.726   80.736  172.186 -153.182
444   -7.386 -108.531  -14.499 -159.826 -178.779  -55.726  -48.640   33.475  133.674  169.243
445    0.338  -81.563  -13.735 -148.478 -167.080  -67.025  -49.126   54.729  162.395  -33.970
446    9.191  -93.610   -2.103 -168.371 -174.056  -77.980  -48.666   47.104  179.282    5.824
447  -13.112 -102.832  -24.784 -161.839 -178.023  -66.633  -51.845   79.060 -171.919  -24.257
448   -5.014 -106.740  -27.902 -166.883  176.444  -74.514  -54.707   67.588 -152.923   31.244
449    7.325  -99.469   16.175  175.056 -160.148  -61.809  -25.675   36.626  151.265    5.112
450  -15.276 -107.243   -1.655 -176.189  178.733  -76.387  -48.083   61.330 -172.758   -2.739
451  -11.763 -106.235   -6.041 -166.369  176.051  -58.459  -43.066   32.051  167.269    3.029
452   -2.177 -105.968   -8.791 -166.052 -161.741  -62.701  -44.531   35.726  155.143    5.342
453  -26.136  -88.563  -14.872 -158.570 -176.063  -39.346  -52.224   28.439  124.495   20.992
454   11.306 -100.181  -15.743 -145.662 -174.468  -39.968  -56.558   31.285  156.822   29.987
455   -8.886  -91.418  -19.919 -179.504 -177.797  -68.832  -59.034   55.880 -171.930   18.221
456  -10.753  -92.905   -6.340 -155.804  177.225  -67.345  -58.901   73.005 -179.277 -169.249
457    4.031 -100.008    5.129  179.544 -174.438  -79.982  -48.815   46.166 -149.166 -154.336
458   22.306  -94.615  -19.577  179.969 -172.815  -80.756  -41.081   92.779 -153.515 -178.502
459   15.332 -104.389  -24.885 -168.056 -177.700  -57.106  -50.889   47.032 -160.643  171.485
460   -8.375  -98.042   16.429  175.793 -177.623  -47.499  -60.254   39.667  151.330  176.037
461  -14.605 -115.456   12.429 -170.013 -171.823  -44.010  -48.851    4.213  120.074   11.277
462  -10.671 -109.578  -24.573 -168.952 -165.895  -80.386  -35.022   34.269 -157.055 -172.641
463  -14.397 -106.982   -5.907  169.099 -171.904  -71.493  -48.080   75.910  163.903  142.570
464   -5.839 -106.840   -3.469 -162.087 -176.152  -54.193  -55.356   19.947  149.778  -48.616
465  -23.579  -92.304  -11.912 -173.958 -177.652  -64.346  -54.957   90.549 -137.933   19.858
466   -9.044  -96.423  -25.696 -162.374 -175.370  -63.280  -49.882   59.278 -179.129  -32.984
467    1.731  -96.739  -28.467 -179.666 -168.770  -67.607  -51.082   43.474 -140.097  -27.024
468  -35.330 -100.355  -17.926  176.534  178.290  -52.466  -57.864   81.474  172.538  -40.255
469  -21.729  -99.104  -35.590 -168.190  179.861  -68.223  -52.867   68.870 -151.967    9.846
470   -0.903  -92.029  -12.860  176.476 -165.110  -71.520  -59.299   74.409 -144.131  -17.808
471  -11.184 -101.303  -25.565 -165.345 -167.985  -68.292  -53.789   52.966  -19.357  -43.181
472  -16.580 -111.728  -11.546  166.457  173.841  -73.873  -40.920   66.105 -122.672   -5.904
473    3.011 -115.368   -5.398  178.830 -166.730  -77.609  -63.291   77.257  163.308 -158.255
474    5.285 -101.442  -13.096 -178.695  170.009  -67.525  -55.077   81.824 -137.770    9.058
475  -29.738  -96.520  -18.538 -167.606  176.771   86.045  -52.675   15.134   58.425   -7.275
476  -11.748 -103.880  -28.824 -155.174  175.787   73.406  -55.358  -17.016   44.841  -13.911
477  -11.125  -99.855  -22.956  178.393 -171.130  -77.266  -44.170   61.545 -133.516  -32.924
478    6.560 -106.370  -11.550 -173.068 -178.032  -64.966  -74.189   85.156  -82.800  154.093
479   -4.376  -92.817  -17.625  171.784 -173.442  -70.064  -57.036   65.984  -78.300  165.916
480  -10.384  -79.056  -15.707 -175.756 -177.817  -64.231  -58.252   73.113  -12.235  159.310
481   -9.132 -102.709   -2.761 -153.052 -170.570  -69.499  -60.744   62.083  -34.817  176.564
482   -3.433  -90.379   -9.934  172.019 -172.945  -56.213  -59.097   70.780   16.854 -165.724
483  -18.377 -105.050  -24.474 -164.950  173.484  -62.882  -60.810  101.982   40.531  167.930
484   -0.596  -88.431  -25.546  168.857 -165.430  -51.214  -49.016   66.142    0.404  127.209
485   -7.515  -96.835   -1.340  161.175 -173.169  -78.863  -42.046   81.635    3.931   11.028
486  -32.593  -91.739  -22.735 -162.569 -173.931  -73.704  -48.729   48.602 -168.876    8.089
487   -4.377  -91.778  -25.529 -174.884 -171.402  -82.420  -66.161   15.816 -114.459  160.671
488  -20.395  -93.965  -18.299 -158.860  175.893   74.991  -39.790  -57.477   56.693 -162.316
489    6.474 -126.039  -33.459 -150.663  177.912   91.644  -54.089   46.104   42.193 -151.990
490  -36.365  -85.389   -4.623 -160.663 -176.323  -28.274  -72.454   49.884  149.712   -5.083
491  -16.462  -86.701   -2.795  162.605 -171.028  -72.202  -61.720   79.010  167.027   -0.125
492   -5.082  -96.798  -33.471  176.207 -179.514  -62.166  -47.957   52.185 -142.965    8.098
493   -4.144 -102.313  -14.294  172.264  178.078  -83.725  -35.817   76.625 -161.351  -27.596
494  -16.790 -101.801  -33.727 -176.332 -176.348  -68.374  -48.614   90.360 -134.324   -1.620
495   -1.235  -85.930  -15.238 -159.177 -167.824  -69.541  -48.672   51.813  172.969  -31.797
496  -10.077 -103.565    1.767 -179.044  177.759  -53.999  -56.916   59.373  167.368    0.539
497  -12.591 -109.604    1.227  179.058 -175.035  -73.328  -53.257   60.843  -45.663  159.399
498    6.077 -101.673   -3.977  177.342 -168.661  -67.307  -60.147   60.061  -84.783  169.689
499  -22.235  -99.242  -24.488 -174.620 -167.350  -65.727  -47.558   75.830   20.301  173.533
500   -6.108 -104.717    2.081 -168.594  173.827  -49.302  -54.469   45.366  -25.253 -159.632
501  -26.408 -108.544   15.631  170.352  176.136  -72.065  -58.591   80.349   11.273   -3.046
502  -16.851 -100.489   -9.802 -174.385 -176.679  -83.291  -49.375   88.102   26.353  -20.023
503  -17.851 -104.539  -26.379 -168.821 -172.037  -67.599  -56.331  108.225   -4.055  176.819
504   -3.749 -115.943   -2.419 -157.273 -176.200  -82.823  -50.949   76.454   17.586  -20.444
505  -15.929 -103.921  -26.202 -167.861 -162.835  -93.234  -43.393   68.701   26.326 -172.572
506    6.021 -114.398  -29.829 -176.491 -173.326  -74.756  -49.427   68.571   42.578   17.751
507  -17.729 -101.956   -1.609  171.096 -174.176  -69.577  -61.096   47.636   35.084    7.002
508  -21.132 -107.692  -12.217 -157.481  178.064  -70.505  -57.601   59.076    3.204  -62.726
509  -13.037  -87.529  -38.729 -164.250 -171.165  -85.171  -48.824   71.880   48.923 -172.331
510  -32.921 -103.812  -31.929 -141.283 -173.045  -71.972  -56.789   82.177  -25.574  163.678
