## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
273    0.661 -102.423  -20.480  170.366 -172.732  -65.899  -42.471   66.462   23.996 -159.823
274  -23.999  -82.487  -16.564 -175.853  170.422 -113.960  -60.262   66.585   72.504 -176.537
275   -8.654  -90.683  -19.335 -157.054 -163.713  -78.242  -42.355   70.579   25.181 -155.438
276    4.673  -68.469  -11.778 -173.222  179.425  -96.915  -54.011   42.387   55.904  163.622
277    5.925 -102.293  -11.735 -179.436 -177.142  -60.946  -61.882   54.183   50.016  179.063
278  -13.238  -86.507    7.969  169.977 -175.561  -87.930  -44.967   42.118   46.391  145.315
279  -12.721 -101.352  -22.727 -171.606 -160.444  -99.142  -43.519   63.641   41.601   -1.968
280  -28.122  -98.080  -15.622 -160.014 -177.278  -75.657  -54.121   53.774   56.604   12.017
281  -21.902  -86.755   -7.917 -172.470 -171.083  -76.380  -52.358   83.618   28.891   -5.842
282   -2.133 -121.546  -45.716 -177.207 -167.991  -70.263  -44.612   56.741   55.913   28.337
283  -19.021  -98.498  -17.085 -162.366 -170.942  -73.448  -58.558   77.098    4.385   -2.198
284  -28.173 -106.142  -12.186  178.419 -177.673  -59.352  -32.165   53.927   10.735   18.051
285    7.516  -62.615   -4.970  174.106 -170.110  -82.310  -48.027   68.598   32.979   28.260
286   -2.782  -81.230   15.778 -178.112  179.583  -57.805  -48.692   42.773  -24.921 -162.445
287  -11.171  -75.614  -16.465  174.589  176.982  -70.796  -51.270   70.454   39.897   28.027
288    2.979 -114.319  -23.879 -159.470 -162.110  -72.771  -59.853   62.658   31.183    5.585
289  -25.606  -89.859    0.493 -169.347  178.990  -81.144  -44.498   82.250   47.209    2.579
290   12.709  -90.590  -14.808  179.937  179.733  -61.284  -57.055   87.054   34.367    5.978
291  -21.200  -94.481  -31.790 -148.323  177.853  -76.485  -59.671   45.164   56.957   21.962
292  -27.451 -107.256  -11.337  165.178 -178.130  -81.429  -51.502   29.411   47.654   13.359
293  -17.218  -93.717  -36.846  177.257 -174.671  -71.726  -37.364   40.577   56.664   -1.223
294    3.215 -108.031  -19.829 -171.784  174.880  -76.992  -55.589   65.839   56.749  -40.486
295    0.179  -94.176  -22.291 -160.467 -174.228  -59.521  -59.223   82.216   19.072   12.815
296  -19.279 -108.998  -21.329  178.979  176.504  -41.662  -54.994   49.849   44.058   -3.202
297  -22.255 -110.050   -1.823  172.192 -171.215  -83.212  -51.541   72.470   42.069   43.415
298   -7.583 -102.315  -17.429  169.949 -173.130 -164.547  -53.669   52.553  145.283   17.050
299   -3.374  -89.555   -7.618  178.204 -176.512  -61.005  -54.002   65.294   -0.179   24.231
300  -22.246 -107.445   12.157  167.107 -171.010  -47.374  -61.386   45.061   23.610 -152.469
301   -9.814  -91.318  -25.735 -165.489 -168.432  -73.034  -47.608   69.259 -129.701   30.828
302  -11.884  -92.118   -0.671  172.691 -177.679  -70.046  -50.073   69.792 -144.283  170.140
303  -31.314  -84.599  -24.085  174.311 -171.072  -64.178  -46.602   82.703   47.963    9.997
304  -26.896  -87.458  -34.378 -176.678 -179.104  -54.095  -53.657   89.866   44.143  -17.786
305    7.226  -85.830   -4.713 -166.073  175.880  -72.463  -50.019   75.583   41.913  -20.306
306  -11.824 -102.411  -21.739  168.567 -176.963  -60.963  -54.647   72.754   41.895  -26.303
307  -30.857  -80.658  -32.731  166.024 -174.397  -48.150  -42.290   64.259   29.412  147.467
308   -7.068 -104.634  -26.628 -166.231  176.218  -69.952  -51.758   99.814   49.165 -170.739
309  -13.085  -94.207  -22.209  177.987 -179.900  -82.519  -46.833   83.125   60.446 -173.330
310  -33.549 -118.098  -23.297 -174.911 -175.484  -67.177  -50.679  108.875   57.297  169.521
311  -14.920 -102.567  -22.102 -168.651 -172.084  -65.549  -43.242   96.993   57.493 -164.406
312  -12.067 -121.418  -10.129  178.609 -178.816  -75.770  -40.592   81.253   39.736 -174.278
313    4.551  -86.142  -35.383 -143.435 -173.228  -91.220  -48.822  102.384   63.574  167.391
314    0.872  -95.950  -26.826 -179.187  172.958  -74.576  -40.776  102.440   41.128  167.627
315  -14.860  -83.619  -16.723  175.648  175.073  -59.737  -49.946   74.427   51.166 -174.295
316   -7.794  -96.025  -31.631 -166.536 -170.120  -85.888  -48.808   75.250   55.998   -1.890
317  -18.065 -107.126  -38.074 -171.878 -177.078  -69.969  -47.998   77.526   44.053    7.124
318    6.834  -87.697   -5.225 -174.135  179.527  -89.576  -46.376   90.830   30.285   23.607
319   -5.068  -95.503  -41.381 -173.245  179.640  -79.674  -38.398   73.118   59.519 -163.767
320   -7.181 -102.588  -12.191 -166.099  179.185  -91.663  -48.797   85.212   63.920  176.490
321  -30.137  -77.659  -23.663  171.291  171.099  -53.396  -51.345   73.247   45.688 -159.211
322   11.935  -95.469  -25.837  174.174 -171.783  -63.530  -43.854   83.698    2.210    4.458
323   -6.130  -76.227  -13.369  174.196 -177.051  -93.091  -36.107   87.902   53.519 -146.773
324   -3.153  -78.863  -31.799  175.264  176.843  -62.243  -49.579   85.358   58.103  177.362
325  -46.084 -105.710  -30.254 -165.191 -167.559  -86.365  -45.984   84.085   67.602 -177.178
326   13.611  -99.081   -2.792  161.154 -171.188  -87.152  -50.721   62.895   50.114  179.625
327   -8.720  -97.730  -29.769 -157.555 -169.547  -77.998  -49.976   70.630   63.172 -161.032
328   -1.660  -94.459  -22.950 -178.121 -171.310  -63.253  -47.119   88.362   52.695  -20.867
329  -23.923 -104.094  -23.307 -160.886 -174.464  -87.972  -45.062   65.479   55.690    8.673
330  -31.310  -82.488  -36.223 -168.449 -176.779  -63.981  -44.591   63.368   46.888   19.706
331    9.136  -90.076  -27.668 -171.462 -169.830  -72.414  -59.718   62.789   53.792  -11.823
332  -12.741  -91.042   -3.612  150.407 -175.608  -81.136  -37.432   83.085   36.746   -4.248
333    3.726  -93.662  -49.506  178.673 -178.505  -50.507  -39.592   92.019   51.913   14.978
334   -7.217  -97.505   -5.499  172.477 -176.268  -74.165  -41.382   79.874   30.915    6.785
335  -16.726  -84.969  -25.194  175.980 -175.231  -72.897  -47.518   83.699   47.445   -4.053
336  -13.957  -97.061  -24.810 -173.553 -179.781  -87.845  -47.983   68.036   15.102  -24.367
337   -4.924  -76.293   -2.281  179.008 -170.329  -72.011  -62.570   71.268  -24.703    3.015
338   -5.654  -90.934  -45.257 -163.202 -174.003  -68.102  -45.346   83.607   47.946   -4.837
339   10.764 -105.482  -48.476 -158.624  178.895  -66.921  -47.895   77.416   39.190   -6.097
340  -11.322  -88.430  -34.520 -175.794  179.144  -75.442  -40.315   59.622   49.754    2.199
341   -5.021  -90.103  -36.892 -174.650 -174.832  -82.863  -42.411  109.567   53.123  -30.407
342   -5.788 -104.221   -4.185  170.042 -172.868  -66.963  -42.206   80.424   35.210 -146.561
343   17.949  -79.840  -25.061 -163.272 -172.109  -88.784  -44.725   89.645   51.113  166.719
344    4.847  -88.248  -15.747  179.843  171.696  -88.178  -48.052   81.163   68.338 -175.468
345   -0.333  -90.084  -15.689  169.710  175.463  -69.220  -49.706   95.503   40.063 -160.955
346  -13.850  -98.340  -28.724 -157.276  176.455  -81.045  -51.527   82.028   49.739 -166.984
347  -27.528 -114.314  -22.157  178.941 -179.705  -60.188  -49.500   60.010   11.465 -170.221
348    5.761  -42.576  -28.710 -176.898 -177.632  -80.039  -46.126  100.350   38.693 -135.954
349  -12.807  -82.243  -29.501 -172.196  170.877  -73.107  -48.777   89.057   51.741 -161.505
350    1.975  -90.513  -27.231  173.490  174.364  -48.529  -50.347   65.572   40.776 -179.025
351    4.947 -106.045  -62.069 -162.446 -164.932  -79.962  -44.262   94.447   57.444 -156.652
352    2.677  -83.337  -32.851 -174.520 -174.770  -62.470  -53.087   91.402   66.402 -145.401
353  -14.872  -88.765  -41.783 -176.648 -172.611  -69.508  -50.125   86.810   41.008   16.459
354   -5.237 -101.859  -24.762 -164.392 -164.184  -92.898  -47.346   81.740   53.082  169.346
355    0.360  -91.798  -22.540 -172.518 -178.724  -81.416  -49.092   92.195   45.890 -162.880
356  -16.266  -86.791  -29.255  175.460 -171.601  -63.734  -49.012   65.586   48.729 -177.536
357  -23.980  -93.224  -15.090 -175.313 -176.422 -111.382  -50.134   81.240   53.253 -173.015
358  -16.603  -88.260   -1.813  176.856 -177.082  -75.700  -41.733   49.469   43.884 -171.276
359  -26.591  -90.896  -31.448 -175.587 -174.472  -67.461  -39.002   81.926   30.613 -157.639
360   -1.165  -93.421  -25.644 -178.362 -172.268  -73.357  -47.014   69.307   51.067  165.671
361  -13.346 -105.964    2.738  178.796  176.480  -41.540  -44.771   -3.122  -31.823 -163.949
362   10.649  -96.623  -10.078  177.085 -170.886  -80.659  -39.370   53.564   46.570 -161.783
363  -20.964  -86.748  -13.162  158.669  178.999  -75.934  -36.299   71.147   69.246  163.212
364  -41.959  -99.239  -21.257  179.273 -171.430  -75.258  -45.924  107.995   62.740  177.435
365   15.632  -90.208  -16.165  171.532 -177.107  -71.692  -49.156   66.816   45.185 -150.692
366    2.125  -82.052  -31.042 -164.689 -176.189  -80.639  -58.864  105.086   55.285 -170.670
367  -33.876  -97.833  -30.886 -164.489 -173.766  -88.570  -37.560   92.553   54.554 -136.733
368   -1.580  -94.356  -32.283 -159.212  177.641  -85.212  -43.916   85.938   28.969  158.030
369   -0.672  -88.977   21.857  155.876  167.814  -83.886  -46.282   90.405   40.715 -162.683
370  -16.012  -60.184  -25.507  162.126 -174.882  -63.010  -47.562   71.154   51.826 -178.224
371  -16.747 -116.027  -35.900 -175.305 -169.026  -74.157  -44.413   78.354   62.842 -174.485
372   -4.975 -112.696  -36.468 -172.084  169.552  -57.198  -48.658   85.736   62.270 -178.815
373  -15.333  -68.287  -27.481 -175.520  179.082  -82.779  -49.671   72.428   69.731  163.125
374   -8.237  -84.276   -9.426  170.639 -178.778  -85.746  -50.423   59.753   62.841  177.922
375   11.735  -90.385  -34.920 -171.797  179.654  -74.795  -40.951   84.212   42.201 -175.902
376  -22.117  -95.398  -10.731 -178.706 -169.788  -78.625  -55.799   94.502   46.093  158.312
377   -3.597 -107.239   -3.307 -178.189  177.426  -92.619  -35.193   68.336   56.676  167.296
378    3.123  -69.157  -22.822 -169.848 -176.056  -86.494  -41.659   88.365   54.369 -179.338
379  -31.668 -104.585  -12.775  177.834  178.355  -59.516  -47.337   84.576   44.461  159.536
380    4.508 -105.181  -25.527  169.073 -177.431  -66.687  -45.519   74.106   39.670  147.780
381   -7.349  -89.308  -28.109 -179.987 -177.972  -74.812  -43.804   80.816   55.141  175.873
382  -40.043  -93.793  -23.508 -176.112  179.938  -58.794  -53.078   77.793   51.763 -161.684
383   19.528 -103.087  -19.191 -168.742  176.188  -72.784  -48.604   69.820   55.066 -165.144
384  -32.628  -89.212    1.302 -178.301 -175.376  -91.808  -55.238   72.795   51.934  168.002
385    5.814  -83.818  -20.406 -170.352  179.120  -78.010  -48.142   86.845   51.659 -176.717
386   18.238  -87.192  -11.004  163.422 -173.707  -84.016  -51.659   44.293   49.650 -174.168
387    2.663  -82.109  -39.755 -163.835 -174.878  -73.957  -47.461   76.083   56.295  175.281
388   -8.746 -114.490  -28.219 -167.955 -178.914  -80.131  -42.180   53.761   56.736 -159.185
389  -28.767  -92.714  -33.818 -161.295  179.008  -81.848  -38.547  100.232   66.367 -170.697
390    5.353 -112.471  -36.336 -172.098 -177.368  -60.372  -53.007   83.572   43.633  -47.527
391  -10.769  -99.277  -26.172 -164.195 -172.051  -81.972  -44.868   67.930   62.817 -169.253
392   -7.587  -97.144  -22.695 -167.346 -173.080  -81.683  -46.112   84.116   51.930 -167.451
393  -23.054 -102.583  -12.069  178.955 -170.388  -87.829  -50.435   97.501   62.042 -176.204
394   -5.899  -98.869   -2.646  170.022 -172.970  -74.364  -27.283   89.417   24.595 -173.635
395   -9.579  -98.421  -50.739 -165.446 -178.860  -58.324  -37.615   85.209   25.817  176.020
396  -17.539  -95.184  -23.898 -171.642  178.206  -73.677  -52.757   95.417   48.791  154.125
397  -15.441  -99.375  -35.515 -179.390 -178.095  -60.122  -48.199   83.256   47.189  169.705
398  -24.141  -88.270  -44.413 -164.431  179.272  -57.354  -44.624   82.531 -142.664 -159.167
399  -19.630  -71.797  -22.512 -166.323 -170.304  -91.754  -46.785  104.481 -132.421 -164.865
400  -11.365  -97.380    5.890  175.077 -177.686  -78.641  -52.328   89.237 -140.883  171.108
401  -21.566 -100.923  -34.923 -165.321 -175.623  -85.310  -41.640   65.923 -125.033   15.563
402  -16.090  -85.264  -25.259 -171.607 -165.830  -87.212  -39.327   83.629 -141.169    6.506
403  -10.363  -87.071  -27.505 -165.693 -176.263  -72.830  -50.399   89.681 -146.768   10.354
404   -7.936  -99.759  -17.201 -164.392  179.612  -89.088  -44.079   71.107 -137.452  -35.737
405  -20.194  -87.350  -10.678  166.075  178.035  -58.533  -51.020   94.798   97.198 -166.967
406   -6.394  -94.025  -25.460 -168.657  176.046  -78.124  -32.374   54.976   39.799  163.684
407   11.766  -92.146   -4.606  171.775 -178.223  -80.376  -49.923   57.271   11.892  167.198
408   -9.682  -95.767  -23.749 -174.836  173.707  -77.537  -41.426   89.691 -149.989   11.047
409  -20.985  -98.315  -36.701 -171.712  171.071  -47.630  -53.245   54.109 -127.459   24.614
410  -10.003  -82.568  -36.712 -165.304 -168.061  -75.453  -47.635   55.935 -141.234   18.644
411  -27.696  -92.024    5.116  159.677 -172.007  -72.502  -45.438   76.145 -163.695   11.903
412   -4.564  -90.158  -13.667 -166.379 -177.330  -89.277  -47.080   78.570 -119.641   31.293
413   -3.231  -92.010  -10.592  171.111  179.243  -69.707  -63.061  107.472  -53.994   16.742
414  -13.322 -113.174  -28.660 -172.816 -175.104  -66.163  -46.798   82.689 -130.993    8.364
415  -19.882  -99.724  -22.707 -167.327  168.050  -52.792  -52.475   60.667 -137.819   -4.994
416   -6.315 -112.427  -37.783 -155.126  179.550  -70.768  -48.087   72.355 -133.322   15.907
417  -27.944  -93.907  -18.800 -179.133  172.030  -79.102  -46.046   79.512 -120.786 -152.002
418  -34.764 -103.955  -15.742 -175.656  176.850  -79.549  -43.190   86.692 -141.466  179.191
419  -25.439  -95.657  -17.814 -168.284 -174.594  -86.208  -48.564   77.754 -130.270  153.581
420  -11.949  -93.301  -24.024 -168.741 -175.114  -80.677  -47.000   71.233 -154.116 -179.602
421  -22.770 -112.676  -21.709 -176.078 -172.334  -72.825  -51.835   89.325 -145.136  154.880
422  -18.501  -96.339  -24.264 -178.464 -172.328  -70.810  -43.246   63.248 -149.566  169.333
423  -11.937 -101.003  -23.513 -173.746  176.406  -65.727  -47.944   87.910 -133.877  143.430
424  -26.598  -96.643  -13.669 -158.362 -172.284  -84.591  -48.373   81.427 -157.484  167.372
425   -2.670  -91.255   -6.472  177.041 -169.689  -82.597  -47.559   84.282 -136.462 -167.189
426   13.204 -100.455  -21.613  163.362 -170.904  -73.114  -40.402   83.077 -141.339  161.272
427  -23.852 -102.051  -28.150 -173.903  173.109  -72.453  -42.074   83.628 -137.416 -122.322
428  -27.081  -96.901  -34.353 -175.557 -154.958  -77.238  -39.809   58.730 -138.007  -12.128
429   -7.549  -85.193  -24.886  179.023 -173.431  -85.106  -36.987   85.161 -138.139   -9.516
430  -10.065  -93.396    3.147  178.163 -178.440  -72.866  -48.481   77.509 -141.360   18.245
431  -13.789 -100.715  -17.295  176.874 -174.206  -69.701  -41.827   85.417 -122.424    7.027
432   -3.825 -105.907  -22.566 -173.986  172.435  -57.658  -50.645   96.478 -107.803   17.251
433  -24.113  -74.502  -44.522 -154.704 -175.503  -70.185  -46.492   86.042 -150.177   11.739
434  -15.078 -111.099  -31.083 -173.188 -168.039  -88.030  -53.971   72.299 -106.524  168.071
435  -36.377  -88.394  -39.710 -166.899  175.268  -49.886  -49.657   83.460 -149.529  168.265
436  -39.240 -103.976  -29.405 -173.143 -176.635  -75.640  -54.236   59.930 -130.820   20.898
437  -17.188 -106.623  -29.434 -158.234 -178.822  -76.613  -55.726   98.314 -128.083  179.021
438  -26.217  -87.375   -9.111  170.867  176.568  -70.627  -44.035  104.567 -148.377   -0.635
439  -16.475  -93.050  -13.215  176.717 -176.038 -177.772  -56.207  -58.700  -22.919  -11.729
440  -30.718 -115.901  -40.945 -166.758  175.635  105.570  -45.501  170.166  -43.134   -8.563
441  -18.373  -91.389  -17.302 -176.262  174.654   75.188  -40.174    3.344  -69.490 -136.172
442   -3.577 -100.667  -31.733 -173.839  161.211   59.569  -65.776   42.610  -72.071    8.507
443  -22.238 -119.218  -16.399 -172.182 -174.378  -45.042  -64.948   58.229  -20.976   17.885
444  -14.111  -93.731  -36.724 -177.757 -173.595  -70.522  -41.219   60.617   54.992  -21.706
445  -11.137  -99.583  -19.130 -168.045  174.834  -72.682  -45.134   97.298   49.089   -4.189
446  -23.645 -103.751  -50.215 -171.114 -179.110  -60.189  -46.357   94.314   52.190  175.483
447  -24.144 -104.341  -25.462 -165.344 -172.925  -60.200  -59.049   66.539   45.052 -170.160
448  -17.340 -108.361  -12.271 -173.398  175.820  -73.137  -45.304   65.371   46.511 -165.556
449  -12.994 -101.015  -29.811 -166.803 -158.408  -89.696  -45.542   90.807   58.335 -179.325
450  -13.650  -92.341  -33.525  178.611  179.988  -60.253  -45.381   78.112   44.501  -14.021
451    4.474 -107.230  -35.957 -159.199 -172.012  -79.223  -54.446   80.296 -134.508   24.556
452   -9.976  -98.463  -22.419 -160.496 -172.043  -89.720  -48.434   78.339 -141.964   36.426
453    9.109  -79.995  -13.763  169.804  177.278  -75.115  -44.462   59.552 -144.453   31.335
454   -5.307  -94.269  -24.251  163.240 -177.644  -67.916  -39.980   74.221 -103.803   -7.282
455  -25.158 -100.186  -22.971 -179.943 -167.987  -65.934  -52.174   72.856 -117.007  -36.711
456   -0.641  -88.630  -19.786 -177.356  179.529  -76.202  -57.652   89.991 -105.047  -10.787
457  -12.874  -95.510  -25.130 -170.995 -176.173  -71.134  -49.805   87.453 -164.768  -10.989
458  -20.222  -88.345  -16.007 -165.330 -174.628  -89.829  -48.582   92.860 -127.945   10.589
459  -11.380 -104.695  -15.098  177.112 -178.025  -78.279  -53.387  100.103 -111.863  -17.136
460   -8.079 -105.500  -32.107 -163.471 -171.319  -74.427  -49.310   34.462 -150.197 -165.758
461   -8.835  -90.641  -18.085 -178.784 -173.890  -69.318  -46.169   66.604 -139.244 -143.439
462   -2.072 -107.041  -31.547  169.847  177.489  -34.632  -52.729   78.047   53.685 -150.554
463   -4.613  -97.657    1.526  178.755 -170.433  -73.111  -48.579   52.653  -34.610  178.353
464   -8.067 -106.613  -30.810 -173.811 -177.434  -61.702  -51.309   79.090   47.848 -166.884
465  -25.366  -96.516  -34.548 -170.751  178.744  -56.628  -43.569   56.253   32.535  178.515
466   -9.087  -97.944  -30.474 -166.073 -174.789  -80.678  -55.232  108.572   17.141 -160.514
467  -22.105 -112.881  -49.296 -161.643 -179.428  -56.246  -46.813   99.955   31.778 -171.337
468   -1.717  -92.285  -18.249 -165.539  178.528  -85.412  -46.193   87.458   79.542  -17.511
469    3.616 -103.690  -37.749 -167.757 -171.074  -69.794  -53.629   83.004  105.281  154.312
470   -6.644 -112.227  -14.245  173.441 -176.791  -72.064  -39.723   73.779   48.734  170.965
471  -20.574 -103.462  -13.569  178.354 -175.105  -70.094  -44.972   97.613   46.166 -160.115
472    1.681 -109.694  -42.383 -176.484 -174.416  -86.872  -48.628   72.829  113.182 -178.736
473  -39.107 -115.373  -30.169  178.709 -171.814  -56.602  -48.015   48.010   89.655 -162.997
474  -21.373  -91.506  -26.138  176.760 -168.268  -70.767  -40.870   98.021   25.804 -142.355
475    2.791 -110.670  -25.583  176.549  175.831  -61.105  -50.227   71.193   48.727    3.643
476    3.849 -102.733   -4.892 -178.132 -176.758  -77.562  -44.658   72.205   31.174    8.946
477  -15.482  -82.036  -38.129 -170.018  176.115  -65.820  -48.771  101.941   62.295   19.542
478   -2.884  -95.743  -29.172 -163.380 -168.417  -96.526  -33.805   65.789   55.725  -34.721
479    4.659  -94.141  -11.034 -160.615 -170.033  -89.593  -50.871  105.132   49.973  -15.773
480   -7.761 -100.395    8.566  149.071  174.727  -67.261  -49.254   74.299 -112.280   -3.570
481  -10.809  -98.846  -28.568 -166.068 -177.278  -80.275  -53.911   87.586  -69.415   -1.260
482  -34.889  -94.211  -35.147 -148.666 -169.922  -83.254  -51.870   76.653 -140.764    3.612
483    1.296 -105.949   -7.961  176.009  172.803  -73.584  -56.437   67.391  -79.492   -2.112
484    5.428  -90.136  -27.482 -176.262  179.023  -72.376  -42.813   91.383 -148.040  -19.105
485  -30.608 -105.701  -19.132 -164.166 -164.790 -109.066  -34.314   67.177 -125.626  -11.229
486  -10.462 -106.233   -9.037 -178.111 -178.382 -107.969  -43.163   85.890 -130.817   23.376
487   -3.047  -85.063  -18.454  178.218 -177.097  -84.524  -50.598   83.577 -124.322  -13.906
488   -5.563 -110.442  -30.920 -167.856 -162.948  -96.710  -42.155   92.220 -124.559  179.824
489    2.770 -108.479  -42.827 -158.747 -174.052  -92.234  -35.005   98.191 -155.380  173.480
490  -15.325 -102.235  -26.163 -159.227  175.294  -80.086  -48.947   88.740 -121.821 -168.411
491  -20.530  -96.656  -33.998 -173.268  176.933  -50.543  -55.917  125.900 -134.562  154.295
492   -9.640  -92.475  -22.727  169.334  176.422  -61.447  -45.366  117.108 -129.175  179.733
493  -22.442 -109.407  -31.133 -162.305 -163.971  -71.995  -44.977   70.956   38.136 -175.208
494  -14.080  -87.589  -45.108 -171.001 -177.810  -66.407  -32.756   85.992   46.122 -171.498
495  -27.078  -97.913    7.044  179.176 -177.408  -74.308  -51.471   79.221   53.616 -172.827
496    4.741  -94.994  -35.722 -164.891 -171.278  -71.081  -50.566  101.068   48.736   30.800
497    1.867 -105.433  -33.515 -169.538 -173.131  -63.258  -37.374   63.065   38.712   17.895
498   -7.202  -87.683    1.492  163.221 -179.791  -82.519  -43.994   59.211   64.331    3.951
499  -19.188  -94.431  -14.437  165.593 -177.773  -64.186  -45.597   82.479   45.531   -1.516
500  -31.525  -99.454  -31.647 -179.811  174.720  -63.415  -55.955  108.348   60.520  147.900
501   -9.009  -92.034  -49.349 -161.682 -166.564  -68.913  -51.431   66.093 -139.489 -177.707
502  -13.311  -91.802  -30.554 -177.948  179.525  -66.419  -47.485   78.589 -128.606  161.415
503    9.651  -90.229  -31.244 -177.078  168.193  -66.558  -51.730   68.514 -138.703  172.383
504   -9.194  -97.139  -21.217 -152.716  175.150 -109.870  -44.041   84.530 -118.407  172.493
505   -5.343  -93.624  -27.472 -167.679 -164.617  -85.449  -50.910  106.499 -105.875 -156.948
506    2.753 -102.700  -36.508 -172.797 -170.501  -68.782  -53.505  106.921 -144.265   27.730
507   -9.168  -98.741  -10.319  169.746  175.679  -68.373  -41.419   73.823 -148.743   -2.182
508  -16.279 -100.311  -27.221 -171.587 -173.919  -91.328  -40.940   76.180 -126.564   39.388
509   11.636  -71.771  -30.031 -159.866 -172.856  -89.282  -44.423   98.442 -141.505    1.189
510  -33.758  -88.657  -18.553  169.781  177.592  -55.277  -49.547   73.403 -122.922  155.956
511  -18.769 -107.576  -29.605 -161.037 -179.760  -81.915  -45.380   99.987 -121.599  175.452
512  -33.290  -83.186  -25.167 -158.117 -173.960  -89.159  -45.142  100.356 -133.260   -8.125
513  -27.303 -107.979  -29.561 -167.762 -178.502  -72.064  -43.960   79.289 -121.421   15.857
514  -14.099  -93.551  -38.893 -172.894 -173.154  -76.894  -38.814   68.690 -133.033   17.994
515   -7.083 -109.674  -10.704  165.063  174.666  -74.263  -42.776   61.301 -127.044  -20.424
516  -11.170 -100.073  -33.775 -162.024 -177.344 -101.901  -41.013   73.754 -122.272   17.646
517   -9.161  -98.848    1.345 -179.263 -179.402  -84.152  -48.900   78.980 -134.954   -2.284
518  -26.403  -84.661   -2.051 -177.059  172.473  -69.427  -37.696   50.273 -154.805 -164.693
519  -10.454  -97.047  -23.239 -161.193 -173.682  -70.303  -50.692   85.858 -145.312 -178.349
520   -0.512  -96.021  -24.173 -175.392 -168.132  -83.885  -34.731   54.451 -144.632  173.194
521  -16.687 -104.217  -17.540 -171.269  178.930  -84.812  -45.146   96.258 -132.183  173.781
522    4.057  -87.505  -21.604 -170.122 -179.463  -78.983  -43.879   75.327 -149.744 -179.876
523    7.677  -86.156    1.248  155.295 -166.574  -56.924  -43.869   43.837  115.700 -156.046
524  -17.745 -107.188  -20.029 -168.478  174.800  -75.066  -54.752  159.360 -110.267 -124.774
525  -18.523  -81.432  -42.488 -175.837 -178.008  -72.934  -41.751   63.231 -122.286 -177.427
526   -2.628  -72.975  -20.124  179.331 -175.679  -85.972  -37.891  101.992 -124.133  162.645
527  -19.497 -101.678  -26.449 -170.344 -176.101  -89.921  -44.422   94.404 -137.796  163.345
528  -10.065 -106.027  -44.137 -159.634 -162.919  -80.960  -34.744   74.826 -135.262   15.650
529  -26.982  -93.733   -0.635  174.313 -170.713  -88.182  -39.928   55.980 -140.157   11.490
530  -28.810  -95.487  -34.296  176.714 -176.659  -53.215  -45.691   91.572 -112.619  -24.277
531  -25.705  -70.558  -19.968 -174.040 -170.982  -79.104  -48.309   93.372 -134.485  -14.618
532  -16.243 -105.156  -32.423 -158.745 -174.198  -57.958  -48.435   70.008 -136.167  -10.804
533  -22.551 -102.339  -27.436 -169.317 -174.894  -77.958  -40.935   96.153 -131.586   -0.632
534  -11.100 -110.347  -44.677 -157.250 -174.814  -59.545  -56.020   64.269 -139.329 -164.434
535   -7.911  -97.343  -22.030 -172.833 -174.567  -72.918  -47.330   96.796   41.621 -156.691
536   -2.708 -112.757  -26.899 -168.963  178.463  -58.173  -49.802   85.272   33.925  174.497
537  -13.889  -88.635  -31.190 -176.367  177.505  -71.242  -40.633   93.850   57.705  179.790
538  -23.337  -96.218  -15.941 -178.090 -169.410  -80.708  -37.993   80.448   52.108 -169.166
539  -25.245  -99.177  -31.810 -170.140  173.515  -88.083  -38.803   91.516   43.826 -179.090
540  -36.312  -84.179   -9.138  178.579 -173.888  -63.863  -55.691   79.889   40.391 -170.016
541  -18.475 -105.023  -23.897 -163.652 -173.852  -81.929  -60.344   80.739   83.060  173.106
542  -39.434 -101.143  -16.932 -167.639 -172.421  -79.227  -41.678   79.300   56.354  174.609
543  -21.076 -103.043  -25.253 -159.556 -173.807  -89.879  -45.905   90.549   36.425 -178.719
544    4.977  -99.796  -16.869 -161.812  178.553  -90.702  -46.033   92.342 -138.078   23.538
545  -15.923  -96.026  -28.082 -172.014 -176.604  -79.245  -36.746   82.729 -141.523  -18.888
546  -23.914  -79.746   -5.056  173.407 -175.747  -72.341  -32.494   56.498 -140.719   -8.005
547   -4.710  -75.560   -9.272  166.278  176.475  -73.504  -39.833   98.796  168.163  179.982
548  -14.368 -113.151   -8.147 -177.948  169.354  -57.696  -51.081  107.053 -135.557  166.722
549  -10.661  -98.907  -22.323 -174.725 -173.631  -83.541  -41.932   65.001 -135.137  171.461
